State: -701.52344,-990.84717,-215.96875,17,3,209.49033,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -589.7893,-788.9678,-217.32812,88,3,107.05894,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -578.3485,-746.6737,-261.96875,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: 101.28288,-426.44916,-175.52332,100,2,0,1113.1185,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: 101.28288,-426.44916,-175.52332,100,2,0,1136.3175,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -578.3485,-746.6737,-261.96875,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -142.5971,-474.47437,-166.66022,89,2,0,1251.6676,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -142.5971,-474.47437,-166.66022,78,2,0,1251.6676,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -142.5971,-474.47437,-166.66022,34,2,0,1251.6676,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -142.5971,-474.47437,-166.66022,23,2,0,1251.6676,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: 100.88808,-427.77875,-175.59206,100,2,41.130463,1192.683,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: 97.62283,-438.71127,-176.15492,100,2,126.06899,1196.2874,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -578.3485,-746.6737,-261.96875,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: 92.80514,-454.70184,-176.3132,100,2,169.04095,1190.8116,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -578.3485,-746.6737,-261.96875,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: 20.028252,-557.41315,-186.87106,100,2,206.85374,1127.6885,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -578.3485,-746.6737,-261.96875,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -578.3485,-746.6737,-261.96875,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -85.547264,-594.27246,-214.74481,100,2,198.22845,1070.7173,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -598.11176,-788.96826,-216.67188,88,3,114.35574,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -578.3485,-746.6737,-261.96875,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -494.36047,-646.5731,-273.7195,100,2,210,1091.1854,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -520.4638,-649.3355,-273.41162,100,2,210,1089.9098,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -543.34753,-651.3081,-273.28604,100,2,209.99998,1092.2058,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -803.68665,-649.1378,-265.40552,76,2,204.81062,1065.6653,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -618.3652,-1067.3253,-198.3024,88,3,214.04271,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -906.366,-625.4853,-263.96875,56,2,142.67897,974.4816,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -930.52167,-617.1326,-263.96875,36,2,76.25439,915.9913,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -958.1984,-602.5322,-267.5387,16,2,80.72644,830.5768,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -960.2819,-599.2332,-269.0319,16,2,84.66394,827.8039,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -618.2146,-828.6396,-263.96875,0,3,0,3.4028235E+38,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -618.2146,-828.6396,-263.96875,0,3,0,3.4028235E+38,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -960.2819,-599.2332,-269.0319,16,2,84.66394,827.8039,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -962.165,-593.849,-270.86197,16,2,53.163967,807.22754,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -963.5688,-587.6165,-272.66998,16,2,62.35146,791.3443,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -965.0028,-580.36304,-274.69427,16,2,71.53895,776.97034,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -991.09937,-531.71686,-287.96875,0,2,122.72649,724.2075,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -991.09937,-531.71686,-287.96875,0,2,122.72649,724.2075,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -481.1515,-717.31744,-264.9466,19,3,0,3.4028235E+38,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -1011.5218,342.2611,-367.96875,76,2,0,568.085,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -1011.5218,342.2611,-367.96875,46,2,0,568.09174,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -1011.5218,342.2611,-367.96875,46,2,0,568.09174,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -1011.5218,342.2611,-367.96875,46,2,0,568.09174,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -1011.5218,342.2611,-367.96875,22,2,0,568.09174,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -1011.5218,342.2611,-367.96875,22,2,0,568.09174,0, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -1011.5218,342.2611,-367.96875,0,2,0,568.09174,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -1011.5218,342.2611,-367.96875,0,2,0,568.09174,0, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -2042.1157,233.00996,-159.96875,23,2,0,1498.3683,1, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -1551.8302,262.91403,-168.45583,0,2,211.2888,460.17514,1, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
